subject,id,rt,stimulus,condition,trial_type,trial_index,list,ppt_gender,sentence_type,test_part,verb,responses,left_part,right_part,coding,first_mention_gender,event,event_number,trial_condition,responses_new,score,rt.mean,rt.sd,rt.se
50992,./full_passives_data/50992_W1A.csv,7740.599999964237,Beth is being greeted by Jane,passive,survey-likert-extra-labels,12,1A,woman,W4 is being greeted by W2,rating_causation,greet1,0,W2 started greeting W4 first,W4 started greeting W2 first,reversed,W,greet,1,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,6053.900000035763,Mike is being challenged by Dave,passive,survey-likert-extra-labels,14,1A,woman,M2 is being challenged by M4,rating_volition,challenge2,6,M2 wanted to challenge M4,M4 wanted to challenge M2,standard,M,challenge,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,26560.69999998808,Mike is being challenged by Dave,passive,survey-likert-extra-labels,15,1A,woman,M2 is being challenged by M4,rating_causation,challenge2,6,M2 started challenging M4 first,M4 started challenging M2 first,standard,M,challenge,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5080.400000035763,Jane is being shouted at by Dave,passive,survey-likert-extra-labels,17,1A,woman,W2 is being shouted at by M4,rating_causation,shout4,5,W2 shouted at M4 first,M4 shouted at W2 first,standard,W,shout,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,6272,Jane is being shouted at by Dave,passive,survey-likert-extra-labels,18,1A,woman,W2 is being shouted at by M4,rating_volition,shout4,5,W2 wanted to shout at M4,M4 wanted to shout at W2,standard,W,shout,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,16286.19999998808,Fred is being looked at by Luke,passive,survey-likert-extra-labels,26,1A,woman,M3 is being looked at by M1,rating_causation,look2,1,M1 looked at M3 first,M3 looked at M1 first,reversed,M,look,2,same_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,9305.399999976158,Ruth is being hugged by Kate,passive,survey-likert-extra-labels,29,1A,woman,W1 is being hugged by W3,rating_volition,hug1,6,W1 wanted to hug W3,W3 wanted to hug W1,standard,W,hug,1,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,10511.600000023842,Ruth is being hugged by Kate,passive,survey-likert-extra-labels,30,1A,woman,W1 is being hugged by W3,rating_causation,hug1,3,W1 asked to hug W3,W3 asked to hug W1,standard,W,hug,1,same_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,16551.69999998808,Ruth is being greeted by Fred,passive,survey-likert-extra-labels,32,1A,woman,W1 is being greeted by M3,rating_volition,greet3,6,M3 wanted to greet W1,W1 wanted to greet M3,reversed,W,greet,3,different_gender,6,3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,93218,Ruth is being greeted by Fred,passive,survey-likert-extra-labels,33,1A,woman,W1 is being greeted by M3,rating_causation,greet3,6,M3 started greeting W1 first,W1 started greeting M3 first,reversed,W,greet,3,different_gender,6,3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,30748.39999997616,Mike is being hugged by Beth,passive,survey-likert-extra-labels,35,1A,woman,M2 is being hugged by W4,rating_causation,hug4,3,M2 asked to hug W4,W4 asked to hug M2,standard,M,hug,4,different_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,9039,Mike is being hugged by Beth,passive,survey-likert-extra-labels,36,1A,woman,M2 is being hugged by W4,rating_volition,hug4,5,M2 wanted to hug W4,W4 wanted to hug M2,standard,M,hug,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5271.699999988079,Jane is being hugged by Dave,passive,survey-likert-extra-labels,38,1A,woman,W2 is being hugged by M4,rating_volition,hug3,1,W2 wanted to hug M4,M4 wanted to hug W2,standard,W,hug,3,different_gender,5,2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,27617.30000001192,Jane is being hugged by Dave,passive,survey-likert-extra-labels,39,1A,woman,W2 is being hugged by M4,rating_causation,hug3,6,W2 asked to hug M4,M4 asked to hug W2,standard,W,hug,3,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,9519.600000023842,Kate is being touched by Luke,passive,survey-likert-extra-labels,41,1A,woman,W3 is being touched by M1,rating_volition,touch3,6,W3 wanted to touch M1,M1 wanted to touch W3,standard,W,touch,3,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5780.800000011921,Kate is being touched by Luke,passive,survey-likert-extra-labels,42,1A,woman,W3 is being touched by M1,rating_causation,touch3,3,W3 asked to touch M1,M1 asked to touch W3,standard,W,touch,3,different_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,56020.80000001192,Luke is being greeted by Kate,passive,survey-likert-extra-labels,44,1A,woman,M1 is being greeted by W3,rating_causation,greet4,0,W3 started greeting M1 first,M1 started greeting W3 first,reversed,M,greet,4,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,29538.10000002384,Luke is being greeted by Kate,passive,survey-likert-extra-labels,45,1A,woman,M1 is being greeted by W3,rating_volition,greet4,0,W3 wanted to greet M1,M1 wanted to greet W3,reversed,M,greet,4,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5766.099999964237,Mike is being seduced by Dave,passive,survey-likert-extra-labels,47,1A,woman,M2 is being seduced by M4,rating_causation,seduce2,6,M2 started seducing M4 first,M4 started seducing M2 first,standard,M,seduce,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,17814.299999952316,Mike is being seduced by Dave,passive,survey-likert-extra-labels,48,1A,woman,M2 is being seduced by M4,rating_volition,seduce2,6,M2 wanted to seduce M4,M4 wanted to seduce M2,standard,M,seduce,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,4138.900000035763,Beth is being kissed by Mike,passive,survey-likert-extra-labels,50,1A,woman,W4 is being kissed by M2,rating_causation,kiss3,3,M2 asked to kiss W4,W4 asked to kiss M2,reversed,W,kiss,3,different_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,7101.699999988079,Beth is being kissed by Mike,passive,survey-likert-extra-labels,51,1A,woman,W4 is being kissed by M2,rating_volition,kiss3,0,M2 wanted to kiss W4,W4 wanted to kiss M2,reversed,W,kiss,3,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,73975.30000001192,Kate is being kissed by Ruth,passive,survey-likert-extra-labels,53,1A,woman,W3 is being kissed by W1,rating_volition,kiss1,0,W1 wanted to kiss W3,W3 wanted to kiss W1,reversed,W,kiss,1,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,20083.79999995232,Kate is being kissed by Ruth,passive,survey-likert-extra-labels,54,1A,woman,W3 is being kissed by W1,rating_causation,kiss1,3,W1 asked to kiss W3,W3 asked to kiss W1,reversed,W,kiss,1,same_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,3059.600000023842,Ruth is being copied by Fred,passive,survey-likert-extra-labels,56,1A,woman,W1 is being copied by M3,rating_causation,copy4,0,M3 started copying W1 first,W1 started copying M3 first,reversed,W,copy,4,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5386.5,Ruth is being copied by Fred,passive,survey-likert-extra-labels,57,1A,woman,W1 is being copied by M3,rating_volition,copy4,0,M3 wanted to copy W1,W1 wanted to copy M3,reversed,W,copy,4,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,7607.599999964237,Mike is being opposed by Beth,passive,survey-likert-extra-labels,59,1A,woman,M2 is being opposed by W4,rating_causation,oppose4,6,M2 started opposing W4,W4 started opposing M2,standard,M,oppose,4,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,12043.5,Mike is being opposed by Beth,passive,survey-likert-extra-labels,60,1A,woman,M2 is being opposed by W4,rating_volition,oppose4,6,M2 wanted to oppose W4,W4 wanted to oppose M2,standard,M,oppose,4,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,4696.100000023842,Mike is being touched by Dave,passive,survey-likert-extra-labels,62,1A,woman,M2 is being touched by M4,rating_causation,touch2,3,M2 asked to touch M4,M4 asked to touch M2,standard,M,touch,2,same_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5372.699999988079,Mike is being touched by Dave,passive,survey-likert-extra-labels,63,1A,woman,M2 is being touched by M4,rating_volition,touch2,6,M2 wanted to touch M4,M4 wanted to touch M2,standard,M,touch,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,15335.399999976158,Luke is being hugged by Fred,passive,survey-likert-extra-labels,65,1A,woman,M1 is being hugged by M3,rating_volition,hug2,6,M1 wanted to hug M3,M3 wanted to hug M1,standard,M,hug,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,31408.5,Luke is being hugged by Fred,passive,survey-likert-extra-labels,66,1A,woman,M1 is being hugged by M3,rating_causation,hug2,3,M1 asked to hug M3,M3 asked to hug M1,standard,M,hug,2,same_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,4429,Ruth is being opposed by Kate,passive,survey-likert-extra-labels,68,1A,woman,W1 is being opposed by W3,rating_causation,oppose1,6,W1 started opposing W3,W3 started opposing W1,standard,W,oppose,1,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,14194.099999964235,Ruth is being opposed by Kate,passive,survey-likert-extra-labels,69,1A,woman,W1 is being opposed by W3,rating_volition,oppose1,0,W1 wanted to oppose W3,W3 wanted to oppose W1,standard,W,oppose,1,same_gender,6,3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,52518.89999997616,Dave is being greeted by Mike,passive,survey-likert-extra-labels,71,1A,woman,M4 is being greeted by M2,rating_volition,greet2,0,M2 wanted to greet M4,M4 wanted to greet M2,reversed,M,greet,2,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,44313.89999997616,Dave is being greeted by Mike,passive,survey-likert-extra-labels,72,1A,woman,M4 is being greeted by M2,rating_causation,greet2,0,M2 started greeting M4 first,M4 started greeting M2 first,reversed,M,greet,2,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,8766.800000011921,Beth is being looked at by Mike,passive,survey-likert-extra-labels,74,1A,woman,W4 is being looked at by M2,rating_causation,look4,1,M2 looked at W4 first,W4 looked at M2 first,reversed,W,look,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,36192.60000002384,Beth is being looked at by Mike,passive,survey-likert-extra-labels,75,1A,woman,W4 is being looked at by M2,rating_volition,look4,0,M2 wanted to look at W4,W4 wanted to look at M2,reversed,W,look,4,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,13860.30000001192,Jane is being touched by Beth,passive,survey-likert-extra-labels,77,1A,woman,W2 is being touched by W4,rating_causation,touch1,3,W2 asked to touch W4,W4 asked to touch W2,standard,W,touch,1,same_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5697.699999988079,Jane is being touched by Beth,passive,survey-likert-extra-labels,78,1A,woman,W2 is being touched by W4,rating_volition,touch1,5,W2 wanted to touch W4,W4 wanted to touch W2,standard,W,touch,1,same_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,6189.900000035763,Luke is being shouted at by Fred,passive,survey-likert-extra-labels,80,1A,woman,M1 is being shouted at by M3,rating_volition,shout2,5,M1 wanted to shout at M3,M3 wanted to shout at M1,standard,M,shout,2,same_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,12245.600000023842,Luke is being shouted at by Fred,passive,survey-likert-extra-labels,81,1A,woman,M1 is being shouted at by M3,rating_causation,shout2,5,M1 shouted at M3 first,M3 shouted at M1 first,standard,M,shout,2,same_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,20894.400000035763,Kate is being challenged by Luke,passive,survey-likert-extra-labels,86,1A,woman,W3 is being challenged by M1,rating_volition,challenge4,5,W3 wanted to challenge M1,M1 wanted to challenge W3,standard,W,challenge,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,31959.69999998808,Kate is being challenged by Luke,passive,survey-likert-extra-labels,87,1A,woman,W3 is being challenged by M1,rating_causation,challenge4,5,W3 started challenging M1 first,M1 started challenging W3 first,standard,W,challenge,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,3605.800000011921,Dave is being kissed by Jane,passive,survey-likert-extra-labels,89,1A,woman,M4 is being kissed by W2,rating_causation,kiss4,3,W2 asked to kiss M4,M4 asked to kiss W2,reversed,M,kiss,4,different_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,6300,Dave is being kissed by Jane,passive,survey-likert-extra-labels,90,1A,woman,M4 is being kissed by W2,rating_volition,kiss4,6,W2 wanted to kiss M4,M4 wanted to kiss W2,reversed,M,kiss,4,different_gender,6,3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5628.800000011921,Jane is being opposed by Dave,passive,survey-likert-extra-labels,92,1A,woman,W2 is being opposed by M4,rating_causation,oppose3,5,W2 started opposing M4,M4 started opposing W2,standard,W,oppose,3,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,56646.30000001192,Jane is being opposed by Dave,passive,survey-likert-extra-labels,93,1A,woman,W2 is being opposed by M4,rating_volition,oppose3,5,W2 wanted to oppose M4,M4 wanted to oppose W2,standard,W,oppose,3,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,2969.399999976158,Fred is being touched by Ruth,passive,survey-likert-extra-labels,95,1A,woman,M3 is being touched by W1,rating_causation,touch4,3,M3 asked to touch W1,W1 asked to touch M3,standard,M,touch,4,different_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,7865.5,Fred is being touched by Ruth,passive,survey-likert-extra-labels,96,1A,woman,M3 is being touched by W1,rating_volition,touch4,5,M3 wanted to touch W1,W1 wanted to touch M3,standard,M,touch,4,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5964.5,Dave is being looked at by Jane,passive,survey-likert-extra-labels,98,1A,woman,M4 is being looked at by W2,rating_causation,look3,1,W2 looked at M4 first,M4 looked at W2 first,reversed,M,look,3,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,7519.800000011921,Dave is being looked at by Jane,passive,survey-likert-extra-labels,99,1A,woman,M4 is being looked at by W2,rating_volition,look3,0,W2 wanted to look at M4,M4 wanted to look at W2,reversed,M,look,3,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,13822.80000001192,Fred is being challenged by Ruth,passive,survey-likert-extra-labels,101,1A,woman,M3 is being challenged by W1,rating_causation,challenge3,5,M3 started challenging W1 first,W1 started challenging M3 first,standard,M,challenge,3,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,28345.19999998808,Fred is being challenged by Ruth,passive,survey-likert-extra-labels,102,1A,woman,M3 is being challenged by W1,rating_volition,challenge3,5,M3 wanted to challenge W1,W1 wanted to challenge M3,standard,M,challenge,3,different_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,7205.899999976158,Ruth is being shouted at by Kate,passive,survey-likert-extra-labels,104,1A,woman,W1 is being shouted at by W3,rating_causation,shout1,2,W1 shouted at W3 first,W3 shouted at W1 first,standard,W,shout,1,same_gender,4,1,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,46478.89999997616,Ruth is being shouted at by Kate,passive,survey-likert-extra-labels,105,1A,woman,W1 is being shouted at by W3,rating_volition,shout1,5,W1 wanted to shout at W3,W3 wanted to shout at W1,standard,W,shout,1,same_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,9586.799999952316,Luke is being opposed by Fred,passive,survey-likert-extra-labels,113,1A,woman,M1 is being opposed by M3,rating_causation,oppose2,6,M1 started opposing M3,M3 started opposing M1,standard,M,oppose,2,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,20672,Luke is being opposed by Fred,passive,survey-likert-extra-labels,114,1A,woman,M1 is being opposed by M3,rating_volition,oppose2,5,M1 wanted to oppose M3,M3 wanted to oppose M1,standard,M,oppose,2,same_gender,1,-2,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,67676.10000002384,Luke is being copied by Kate,passive,survey-likert-extra-labels,116,1A,woman,M1 is being copied by W3,rating_volition,copy3,0,W3 wanted to copy M1,M1 wanted to copy W3,reversed,M,copy,3,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,21243.30000001192,Luke is being copied by Kate,passive,survey-likert-extra-labels,117,1A,woman,M1 is being copied by W3,rating_causation,copy3,0,W3 started copying M1 first,M1 started copying W3 first,reversed,M,copy,3,different_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,18850.69999998808,Jane is being seduced by Beth,passive,survey-likert-extra-labels,119,1A,woman,W2 is being seduced by W4,rating_volition,seduce1,6,W2 wanted to seduce W4,W4 wanted to seduce W2,standard,W,seduce,1,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,51399.30000001192,Jane is being seduced by Beth,passive,survey-likert-extra-labels,120,1A,woman,W2 is being seduced by W4,rating_causation,seduce1,6,W2 started seducing W4 first,W4 started seducing W2 first,standard,W,seduce,1,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,62136.69999998808,Mike is being shouted at by Beth,passive,survey-likert-extra-labels,122,1A,woman,M2 is being shouted at by W4,rating_volition,shout3,6,M2 wanted to shout at W4,W4 wanted to shout at M2,standard,M,shout,3,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,6607.600000023842,Mike is being shouted at by Beth,passive,survey-likert-extra-labels,123,1A,woman,M2 is being shouted at by W4,rating_causation,shout3,6,M2 shouted at W4 first,W4 shouted at M2 first,standard,M,shout,3,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,3646.199999988079,Fred is being kissed by Luke,passive,survey-likert-extra-labels,125,1A,woman,M3 is being kissed by M1,rating_causation,kiss2,3,M1 asked to kiss M3,M3 asked to kiss M1,reversed,M,kiss,2,same_gender,3,0,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,9108.100000023842,Fred is being kissed by Luke,passive,survey-likert-extra-labels,126,1A,woman,M3 is being kissed by M1,rating_volition,kiss2,0,M1 wanted to kiss M3,M3 wanted to kiss M1,reversed,M,kiss,2,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,3773.800000011921,Kate is being seduced by Luke,passive,survey-likert-extra-labels,131,1A,woman,W3 is being seduced by M1,rating_volition,seduce3,6,W3 wanted to seduce M1,M1 wanted to seduce W3,standard,W,seduce,3,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,44887.10000002384,Kate is being seduced by Luke,passive,survey-likert-extra-labels,132,1A,woman,W3 is being seduced by M1,rating_causation,seduce3,6,W3 started seducing M1 first,M1 started seducing W3 first,standard,W,seduce,3,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5448.699999988079,Kate is being looked at by Ruth,passive,survey-likert-extra-labels,134,1A,woman,W3 is being looked at by W1,rating_causation,look1,0,W1 looked at W3 first,W3 looked at W1 first,reversed,W,look,1,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,24630,Kate is being looked at by Ruth,passive,survey-likert-extra-labels,135,1A,woman,W3 is being looked at by W1,rating_volition,look1,0,W1 wanted to look at W3,W3 wanted to look at W1,reversed,W,look,1,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,4289.199999988079,Beth is being copied by Jane,passive,survey-likert-extra-labels,144,1A,woman,W4 is being copied by W2,rating_causation,copy1,0,W2 started copying W4 first,W4 started copying W2 first,reversed,W,copy,1,same_gender,0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,65797.30000001192,Jane is being challenged by Beth,passive,survey-likert-extra-labels,146,1A,woman,W2 is being challenged by W4,rating_causation,challenge1,6,W2 started challenging W4 first,W4 started challenging W2 first,standard,W,challenge,1,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,5491.600000023842,Jane is being challenged by Beth,passive,survey-likert-extra-labels,147,1A,woman,W2 is being challenged by W4,rating_volition,challenge1,6,W2 wanted to challenge W4,W4 wanted to challenge W2,standard,W,challenge,1,same_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,4662.5,Fred is being seduced by Ruth,passive,survey-likert-extra-labels,149,1A,woman,M3 is being seduced by W1,rating_causation,seduce4,6,M3 started seducing W1 first,W1 started seducing M3 first,standard,M,seduce,4,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
50992,./full_passives_data/50992_W1A.csv,4076.800000011921,Fred is being seduced by Ruth,passive,survey-likert-extra-labels,150,1A,woman,M3 is being seduced by W1,rating_volition,seduce4,6,M3 wanted to seducing W1,W1 wanted to seducing M3,standard,M,seduce,4,different_gender,-0,-3,21733.05625,26048.836340245267,2912.3484395777627
51431,./full_passives_data/51431_W1D.csv,5522.699999988079,Kate is being copied by Luke,passive,survey-likert-extra-labels,8,1,woman,W3 is being copied by M1,rating_causation,copy3,0,M1 started copying W3 first,W3 started copying M1 first,reversed,NA,copy,3,different_gender,0,-3,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,5733.59999999404,Kate is being copied by Luke,passive,survey-likert-extra-labels,9,1,woman,W3 is being copied by M1,rating_volition,copy3,1,M1 wanted to copy W3,W3 wanted to copy M1,reversed,NA,copy,3,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,4793.600000023842,Ruth is being touched by Fred,passive,survey-likert-extra-labels,11,1,woman,W1 is being touched by M3,rating_volition,touch4,5,W1 wanted to touch M3,M3 wanted to touch W1,standard,NA,touch,4,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,6498.09999999404,Fred is being hugged by Luke,passive,survey-likert-extra-labels,14,1,woman,M3 is being hugged by M1,rating_volition,hug2,5,M3 wanted to hug M1,M1 wanted to hug M3,standard,NA,hug,2,same_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,3459.4000000059605,Fred is being hugged by Luke,passive,survey-likert-extra-labels,15,1,woman,M3 is being hugged by M1,rating_causation,hug2,5,M3 asked to hug M1,M1 asked to hug M3,standard,NA,hug,2,same_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,6019.4000000059605,Dave is being seduced by Mike,passive,survey-likert-extra-labels,18,1,woman,M4 is being seduced by M2,rating_volition,seduce2,5,M4 wanted to seduce M2,M2 wanted to seduce M4,standard,NA,seduce,2,same_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,3520.4000000059605,Beth is being touched by Jane,passive,survey-likert-extra-labels,20,1,woman,W4 is being touched by W2,rating_causation,touch1,5,W4 asked to touch W2,W2 asked to touch W4,standard,NA,touch,1,same_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,2230.5,Beth is being touched by Jane,passive,survey-likert-extra-labels,21,1,woman,W4 is being touched by W2,rating_volition,touch1,5,W4 wanted to touch W2,W2 wanted to touch W4,standard,NA,touch,1,same_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,3285.4000000059605,Beth is being opposed by Mike,passive,survey-likert-extra-labels,23,1,woman,W4 is being opposed by M2,rating_causation,oppose4,5,W4 started opposing M2,M2 started opposing W4,standard,NA,oppose,4,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,2571.9000000059605,Beth is being opposed by Mike,passive,survey-likert-extra-labels,24,1,woman,W4 is being opposed by M2,rating_volition,oppose4,5,W4 wanted to oppose M2,M2 wanted to oppose W4,standard,NA,oppose,4,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,2628,Dave is being shouted at by Jane,passive,survey-likert-extra-labels,26,1,woman,M4 is being shouted at by W2,rating_volition,shout4,5,M4 wanted to shout at W2,W2 wanted to shout at M4,standard,NA,shout,4,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,1483.9000000059605,Dave is being shouted at by Jane,passive,survey-likert-extra-labels,27,1,woman,M4 is being shouted at by W2,rating_causation,shout4,5,M4 shouted at W2 first,W2 shouted at M4 first,standard,NA,shout,4,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
51431,./full_passives_data/51431_W1D.csv,3093.2000000178814,Mike is being kissed by Beth,passive,survey-likert-extra-labels,29,1,woman,M2 is being kissed by W4,rating_volition,kiss3,1,W4 wanted to kiss M2,M2 wanted to kiss W4,reversed,NA,kiss,3,different_gender,1,-2,3293.7371794871797,1909.9833267872634,216.26302565203108
